TIMESTAMP;Tair_Avg;RH_Avg;WS_Avg;SolRad_Out_Avg;Tair_in_1_Avg;RH_in_1_Avg;Sol_in_1_Avg;Par_in_1_Avg;Tair_in_2_Avg;RH_in_2_Avg;Sol_in_2_Avg;Par_in_2_Avg;Tin_Avg;RHin_Avg;Solin_Avg;Par_Avg
2022-08-16 08:40:00;26.9;61.95;3.062;463.6;39.67;22.36;275.4;540.2;38.05;36.51;123.3;274.8;38.86;29.435;199.35;407.5
2022-08-16 08:50:00;27.3;61.7;2.743;495.9;41.28;21.72;223.6;489.9;38.51;36.19;100.7;249.9;39.895;28.955;162.15;369.9
2022-08-16 09:00:00;27.6;60.3;2.622;525.6;41.43;23.43;164.7;351.4;39.33;34.98;89.4;220;40.38;29.205;127.05;285.7
2022-08-16 09:10:00;27.95;58.66;3.226;556;41.15;23.65;133.4;296.2;39.66;34.24;157.3;315.7;40.405;28.945;145.35;305.95
2022-08-16 09:20:00;28.44;57.87;2.611;585.1;41.35;23.3;125.8;273.2;40.5;32.9;264;509.5;40.925;28.1;194.9;391.35
2022-08-16 09:30:00;28.54;58.3;3.226;613.5;42.8;20.78;118.1;261.5;42.17;31;153.9;378.6;42.485;25.89;136;320.05
2022-08-16 09:40:00;28.55;57.72;2.74;641.9;45.27;16.64;317.2;558.7;44.17;28.73;303.7;616.7;44.72;22.685;310.45;587.7
2022-08-16 09:50:00;28.63;55.29;3.159;670.3;46.95;14.62;370.6;739.1;45.98;26.39;500.5;1018;46.465;20.505;435.55;878.55
2022-08-16 10:00:00;28.58;55.01;3.249;695.9;47.21;14.42;503.7;899;47.25;24.81;520.7;1071;47.23;19.615;512.2;985
2022-08-16 10:10:00;28.84;54.59;2.65;718.3;48.42;12.47;525.7;1016;47.83;24.14;564.8;1139;48.125;18.305;545.25;1077.5
2022-08-16 10:20:00;29.04;55.86;2.763;738.3;49.08;12.75;541.2;1011;48.56;23.33;401.3;927;48.82;18.04;471.25;969
2022-08-16 10:30:00;29.4;54.68;2.513;759.9;49.39;13.19;381.4;994;48.77;23.07;557.8;1095;49.08;18.13;469.6;1044.5
2022-08-16 10:40:00;29.85;52.92;2.73;778.2;49.11;14.35;400.9;636.7;49.61;22.09;394.2;978;49.36;18.22;397.55;807.35
2022-08-16 10:50:00;29.97;52.39;3.015;797;48.66;14.25;584.5;934;49.8;21.45;593.6;1117;49.23;17.85;589.05;1025.5
2022-08-16 11:00:00;30;51.96;2.66;817;49.49;13.23;607.9;1125;50.56;20.65;607.8;1279;50.025;16.94;607.85;1202
2022-08-16 11:10:00;30.37;50.96;1.921;830;50.04;13.22;623.7;1149;51.61;19.79;617.7;1311;50.825;16.505;620.7;1230
2022-08-16 11:20:00;31.06;49.11;2.216;842;50.53;13.38;637.3;1174;52.51;19.27;490.8;1094;51.52;16.325;564.05;1134
2022-08-16 11:30:00;31.6;48.29;2.062;856;50.82;14.27;650.4;1199;53.24;18.6;664.8;1325;52.03;16.435;657.6;1262
2022-08-16 11:40:00;31.83;47.35;2.541;869;50.86;14.41;521.8;1207;54.16;18.03;659.2;1423;52.51;16.22;590.5;1315
2022-08-16 11:50:00;31.99;45.47;2.974;881;50.71;13.65;671.2;945;54.84;17.02;693.8;1468;52.775;15.335;682.5;1206.5
2022-08-16 12:00:00;31.85;41.77;3.315;890;50.78;12.49;693;1295;54.91;16.15;679.6;1469;52.845;14.32;686.3;1382
2022-08-16 12:10:00;32.51;40.7;3.293;898;51.15;11.62;464.6;1305;55.09;15.28;695.8;1510;53.12;13.45;580.2;1407.5
2022-08-16 12:20:00;32.75;43.47;3.096;901;51.01;12.18;376.2;936;55.28;15.91;697;1515;53.145;14.045;536.6;1225.5
2022-08-16 12:30:00;32.51;42.91;3.38;903;51.09;12.38;739.8;850;54.62;16.67;602.7;1485;52.855;14.525;671.25;1167.5
2022-08-16 12:40:00;32.77;40.3;3.358;902;51.5;11.79;744.9;1325;54.55;15.94;687.4;1302;53.025;13.865;716.15;1313.5
2022-08-16 12:50:00;32.68;39.43;3.429;904;51.83;10.89;725.6;1350;54.72;15.37;693.3;1529;53.275;13.13;709.45;1439.5
2022-08-16 13:00:00;32.76;38.95;3.255;903;51.7;10.89;482.9;1314;55.6;14.4;678;1471;53.65;12.645;580.45;1392.5
2022-08-16 13:10:00;32.88;38.05;3.331;899;51.75;10.6;763.3;963;56.09;13.91;657.6;1453;53.92;12.255;710.45;1208
2022-08-16 13:20:00;33.05;36.2;3.629;891;52.27;9.96;746.8;1406;54.35;14.7;204.4;991;53.31;12.33;475.6;1198.5
2022-08-16 13:30:00;32.71;36.64;3.86;885;52.44;9.74;741.9;1399;54.5;14.2;548.7;690;53.47;11.97;645.3;1044.5
2022-08-16 13:40:00;32.8;35.34;4.225;877;52.56;9.32;732;1381;54.81;13.64;653.4;1443;53.685;11.48;692.7;1412
2022-08-16 13:50:00;32.68;38.77;4.437;869;52.4;9.81;728.4;1366;54.21;14.52;466;1024;53.305;12.165;597.2;1195
2022-08-16 14:00:00;32.95;38.02;3.577;872;52.43;10.06;737.2;1366;54.92;14.55;674.6;1469;53.675;12.305;705.9;1417.5
2022-08-16 14:10:00;33.17;37.22;4.014;850;52.64;9.76;444.8;1355;55.56;13.95;651.5;1470;54.1;11.855;548.15;1412.5
2022-08-16 14:20:00;32.97;36.68;4.19;822;52.39;9.91;710.7;842;55.85;13.66;633.4;1429;54.12;11.785;672.05;1135.5
2022-08-16 14:30:00;33.63;36.13;3.583;802;52.32;9.88;704.4;1281;56.25;13.26;611.5;1382;54.285;11.57;657.95;1331.5
2022-08-16 14:40:00;33.76;37.58;3.888;779.5;52.3;10.15;644.7;1123;56.45;13.51;594.5;1337;54.375;11.83;619.6;1230
2022-08-16 14:50:00;33.78;38.2;3.873;762.3;52.19;10.57;424.5;1032;55.19;14.81;405.8;1164;53.69;12.69;415.15;1098
2022-08-16 15:00:00;34.01;38.44;3.358;742;52.27;10.78;657.1;916;55.38;14.78;361.8;718.9;53.825;12.78;509.45;817.45
2022-08-16 15:10:00;33.48;42.69;4.235;720.5;52.05;11.77;513.7;1075;57.21;14.13;522.9;972;54.63;12.95;518.3;1023.5
2022-08-16 15:20:00;32.88;42.63;4.008;696.4;52.1;12.05;594.3;946;57.36;13.77;506.5;1067;54.73;12.91;550.4;1006.5
2022-08-16 15:30:00;33.24;40.2;3.404;670.7;52.36;11.53;574.1;1051;56.8;14.14;497.8;1037;54.58;12.835;535.95;1044
2022-08-16 15:40:00;33.67;38.46;3.669;645.3;52.36;11.37;532.5;991;55.63;14.58;387.7;894;53.995;12.975;460.1;942.5
2022-08-16 15:50:00;33.19;37.75;4.556;620.8;51.46;11.21;472.9;892;56.19;13.25;264.3;514;53.825;12.23;368.6;703
2022-08-16 16:00:00;32.97;36.12;4.126;596.1;50.55;11.02;337.5;559.5;53.73;15.11;121.2;293.9;52.14;13.065;229.35;426.7
2022-08-16 16:10:00;32.96;33;3.998;455;49.17;10.94;176.3;359.4;51.82;15.01;138.7;313.5;50.495;12.975;157.5;336.45
2022-08-16 16:20:00;32.77;33.49;3.791;448.4;47.8;11.11;168.7;376.7;50.42;15.36;148.4;331.9;49.11;13.235;158.55;354.3
2022-08-16 16:30:00;32.55;33.35;3.456;433.1;46.94;11.68;130.1;293;50.05;15.41;166.4;358.3;48.495;13.545;148.25;325.65
2022-08-16 16:40:00;32.13;33.11;3.339;193.3;45.69;12.73;77.48;180.9;48.33;16.7;85.3;205.2;47.01;14.715;81.39;193.05
2022-08-16 16:50:00;31.74;33.98;3.346;208.4;44.26;13.76;88.8;198;46.55;17.97;98.4;227.7;45.405;15.865;93.6;212.85
2022-08-16 17:00:00;31.72;34.82;3.205;419.3;43.45;14.36;148.1;326.3;46.42;17.54;287;587.1;44.935;15.95;217.55;456.7
2022-08-16 17:10:00;32.02;35.67;3.41;414.2;43.97;14.07;134.5;257;47.93;16.94;130.3;343.2;45.95;15.505;132.4;300.1
2022-08-16 17:20:00;31.75;43.98;2.992;350.8;43.89;16.66;123.5;234.3;49.61;17.06;212.4;395.3;46.75;16.86;167.95;314.8
2022-08-16 17:30:00;31.27;47.52;3.521;333.1;43.55;19.59;116.6;229.2;49.53;19.39;206;421.2;46.54;19.49;161.3;325.2
2022-08-16 17:40:00;31.06;50.94;2.792;275.7;42.87;21.86;163.9;282;48.5;21.28;170.4;347.2;45.685;21.57;167.15;314.6
2022-08-16 17:50:00;30.6;55.02;2.905;239.3;42.11;24.82;132.5;246.9;47.55;23.71;168.5;341.6;44.83;24.265;150.5;294.25
2022-08-16 18:00:00;30.11;56.51;2.71;205.6;41.26;26.76;91.6;183.2;46.02;26.27;140.8;291.1;43.64;26.515;116.2;237.15
2022-08-16 18:10:00;29.88;56.98;3.17;170.6;40.66;28.14;70.85;147;44.83;28;87.2;186.5;42.745;28.07;79.025;166.75
2022-08-16 18:20:00;29.66;50.44;3.67;138.1;39.8;27.46;51.91;111.3;43.57;28.03;94.2;188.3;41.685;27.745;73.055;149.8
2022-08-16 18:30:00;29.45;50.4;3.127;107.6;38.97;26.9;29.8;77.46;41.87;28.73;65.66;130.9;40.42;27.815;47.73;104.18
2022-08-16 18:40:00;29.22;51.62;2.422;53.48;38.05;28.3;18.17;51.23;39.99;31.48;25.66;55.03;39.02;29.89;21.915;53.13
2022-08-16 18:50:00;29.2;49.83;2.656;31.96;37.21;29.25;11.54;35.17;38.56;33.16;18.11;38.56;37.885;31.205;14.825;36.865
2022-08-16 19:00:00;29.07;50.89;3.127;21.86;36.42;30.11;6.056;24.7;37.4;34.61;16.3;26.81;36.91;32.36;11.178;25.755
2022-08-16 19:10:00;28.92;52.97;2.194;14.08;35.58;32.21;4.71;17.43;36.43;36.68;9.06;18.6;36.005;34.445;6.885;18.015
2022-08-16 19:20:00;28.74;52.08;1.935;5.988;34.78;33.96;0;10.17;35.89;37.54;9.06;10.59;35.335;35.75;4.53;10.38
2022-08-16 19:30:00;28.6;51;1.715;0.948;34.26;33.85;0;5.167;35.32;37.96;9.06;5.476;34.79;35.905;4.53;5.3215
2022-08-16 19:40:00;28.46;52.5;1.418;0;33.77;34.85;0;1.761;35;38.01;1.208;1.706;34.385;36.43;0.604;1.7335
2022-08-16 19:50:00;28.33;53.9;1.411;0;33.2;36.27;0;0.718;34.75;38.64;0;0.864;33.975;37.455;0;0.791
2022-08-16 20:00:00;28.19;54.35;1.33;0;32.8;37.39;0;0.765;34.44;39.84;0;0.758;33.62;38.615;0;0.7615
2022-08-16 20:10:00;28.1;52.35;1.014;0;32.39;37.86;0;0.718;34.17;40.11;0;0.674;33.28;38.985;0;0.696
2022-08-16 20:20:00;28.08;53.2;0.677;0;32.13;37.68;0;0.834;33.87;40.14;0;0.59;33;38.91;0;0.712
2022-08-16 20:30:00;28;55.38;0.992;0;31.86;39.39;0;0.834;33.6;41.44;0;0.505;32.73;40.415;0;0.6695
2022-08-16 20:40:00;28;54.64;1.453;0;31.64;40.04;0;0.765;33.37;42.3;0;0.927;32.505;41.17;0;0.846
2022-08-16 20:50:00;27.95;56.59;1.93;0;31.53;40.75;0;0.857;33.14;43.45;0;0.779;32.335;42.1;0;0.818
2022-08-16 21:00:00;27.88;57.28;2.846;0;31.38;42;0;0.765;32.96;44.75;0;0.653;32.17;43.375;0;0.709
2022-08-16 21:10:00;27.7;57.44;2;0;31.25;42.72;0;0.742;32.78;45.43;0;0.821;32.015;44.075;0;0.7815
2022-08-16 21:20:00;27.59;56.64;2.006;0;31.12;42.67;0;0.695;32.66;45.55;0;0.653;31.89;44.11;0;0.674
2022-08-16 21:30:00;27.52;56.79;1.736;0;31.06;42.23;0;0.649;32.48;45.58;0;0.779;31.77;43.905;0;0.714
2022-08-16 21:40:00;27.46;60.26;2.202;0;30.97;43.24;0;0.556;32.28;46.94;0;0.821;31.625;45.09;0;0.6885
2022-08-16 21:50:00;27.31;61.13;1.783;0;30.8;45.19;0;0.857;32.03;48.61;0;0.737;31.415;46.9;0;0.797
2022-08-16 22:00:00;27.18;58.77;1.443;0;30.54;45.66;0;0.742;31.92;48.33;0;0.821;31.23;46.995;0;0.7815
2022-08-16 22:10:00;27.07;56.97;0.837;0;30.3;45.17;0;0.649;31.85;47.45;0;0.842;31.075;46.31;0;0.7455
2022-08-16 22:20:00;27.01;55.13;0.944;0;30.13;43.92;0;0.741;31.73;46.46;0;0.695;30.93;45.19;0;0.718
2022-08-16 22:30:00;26.98;54.01;1.048;0;29.97;43.01;0;0.649;31.59;45.7;0;0.611;30.78;44.355;0;0.63
2022-08-16 22:40:00;27.06;53.58;1.153;0;29.86;42.42;0;0.463;31.46;45.15;0;0.758;30.66;43.785;0;0.6105
2022-08-16 22:50:00;27.08;55.08;0.992;0;29.76;42.76;0;0.695;31.38;45.06;0;0.611;30.57;43.91;0;0.653
2022-08-16 23:00:00;27.17;56.87;1.549;0;29.71;43.29;0;0.487;31.28;46.09;0;0.505;30.495;44.69;0;0.496
2022-08-16 23:10:00;27.2;58.99;1.199;0;29.74;44.53;0;0.626;31.24;46.81;0;0.674;30.49;45.67;0;0.65
2022-08-16 23:20:00;27.32;61.71;1.387;0;29.71;46.28;0;0.556;31.22;48.34;0;0.927;30.465;47.31;0;0.7415
2022-08-16 23:30:00;27.26;61.6;1.114;0;29.73;47.67;0;0.695;31.22;49.67;0;0.885;30.475;48.67;0;0.79
2022-08-16 23:40:00;27.12;61.16;1.091;0;29.7;48.1;0;0.533;31.17;50.46;0;0.842;30.435;49.28;0;0.6875
2022-08-16 23:50:00;26.98;61.28;1.081;0;29.7;47.97;0;0.834;31.12;50.51;0;0.674;30.41;49.24;0;0.754
2022-08-17 00:00:00;26.92;62.57;1.09;0;29.65;48.23;0;0.834;31.06;50.76;0;0.463;30.355;49.495;0;0.6485
2022-08-17 00:10:00;26.82;63.68;0.99;0;29.58;48.77;0;0.626;30.97;51.32;0;0.695;30.275;50.045;0;0.6605
2022-08-17 00:20:00;26.72;64.13;0.967;0;29.53;49.33;0;0.417;30.88;51.83;0;0.969;30.205;50.58;0;0.693
2022-08-17 00:30:00;26.67;63.79;1.421;0;29.42;49.83;0;0.695;30.77;52.54;0;0.653;30.095;51.185;0;0.674
2022-08-17 00:40:00;26.62;63.19;1.428;0;29.31;49.98;0;0.695;30.67;52.8;0;0.611;29.99;51.39;0;0.653
2022-08-17 00:50:00;26.52;62.98;1.226;0;29.22;50;0;0.51;30.59;52.51;0;0.653;29.905;51.255;0;0.5815
2022-08-17 01:00:00;26.32;65.02;0.819;0;29.03;50.61;0;0.626;30.51;52.56;0;0.821;29.77;51.585;0;0.7235
2022-08-17 01:10:00;26.19;67.89;1.031;0;28.93;51.69;0;0.765;30.36;53.61;0;0.695;29.645;52.65;0;0.73
2022-08-17 01:20:00;26.02;68.32;0.635;0;28.76;53.74;0;0.487;30.22;55.03;0;1.095;29.49;54.385;0;0.791
2022-08-17 01:30:00;25.86;67.3;0.663;0;28.59;53.57;0;0.602;30.1;55.44;0;0.59;29.345;54.505;0;0.596
2022-08-17 01:40:00;25.85;66.74;1.187;0;28.48;53.33;0;0.649;29.99;55.34;0;0.716;29.235;54.335;0;0.6825
2022-08-17 01:50:00;25.85;65.81;1.538;0;28.39;53.07;0;0.602;29.92;55.15;0;0.758;29.155;54.11;0;0.68
2022-08-17 02:00:00;25.77;65.37;1.116;0;28.3;52.76;0;0.487;29.83;54.87;0;1.011;29.065;53.815;0;0.749
2022-08-17 02:10:00;25.71;66.6;1.272;0;28.25;52.51;0;0.602;29.72;54.88;0;0.569;28.985;53.695;0;0.5855
2022-08-17 02:20:00;25.79;69.05;1.907;0;28.2;53.85;0;0.695;29.55;57.03;0;0.821;28.875;55.44;0;0.758
2022-08-17 02:30:00;25.58;68.7;1.522;0;28.11;55.1;0;0.718;29.4;58.05;0;1.074;28.755;56.575;0;0.896
2022-08-17 02:40:00;25.42;66.6;1.173;0;28;54.37;0;0.695;29.35;57.13;0;0.569;28.675;55.75;0;0.632
2022-08-17 02:50:00;25.39;66.18;1.078;0;27.92;53.51;0;0.881;29.31;56.11;0;0.611;28.615;54.81;0;0.746
2022-08-17 03:00:00;25.5;68.54;1.317;0;27.85;53.55;0;0.487;29.27;55.99;0;0.906;28.56;54.77;0;0.6965
2022-08-17 03:10:00;25.72;72.59;1.718;0;27.79;56.57;0;0.695;29.18;58.98;0;0.779;28.485;57.775;0;0.737
2022-08-17 03:20:00;25.54;75.12;0.527;0;27.72;59.57;0;0.788;29.03;61.71;0;0.695;28.375;60.64;0;0.7415
2022-08-17 03:30:00;25.11;75.51;0.177;0;27.65;60.7;0;0.718;28.98;62.14;0;0.779;28.315;61.42;0;0.7485
2022-08-17 03:40:00;24.7;75.21;0.583;0;27.47;60.16;0;0.834;28.89;62.01;0;0.8;28.18;61.085;0;0.817
2022-08-17 03:50:00;24.6;73.66;1.31;0;27.39;58.66;0;0.51;28.84;60.86;0;0.737;28.115;59.76;0;0.6235
2022-08-17 04:00:00;24.89;71.84;1.758;0;27.36;57.54;0;0.811;28.75;60;0;0.484;28.055;58.77;0;0.6475
2022-08-17 04:10:00;25.21;73.96;1.943;0;27.36;58.34;0;0.718;28.66;61.42;0;0.695;28.01;59.88;0;0.7065
2022-08-17 04:20:00;25.27;75.87;1.785;0;27.36;60.28;0;0.672;28.58;63.49;0;0.695;27.97;61.885;0;0.6835
2022-08-17 04:30:00;25.12;76.25;1.253;0;27.32;60.98;0;0.324;28.52;64.15;0;0.758;27.92;62.565;0;0.541
2022-08-17 04:40:00;24.97;75.66;1.592;0;27.27;61.07;0;0.927;28.5;63.91;0;0.632;27.885;62.49;0;0.7795
2022-08-17 04:50:00;24.98;74.61;1.885;0;27.21;60.75;0;0.626;28.45;63.64;0;0.842;27.83;62.195;0;0.734
2022-08-17 05:00:00;25.03;73.49;1.573;0;27.15;60.36;0;0.394;28.45;62.83;0;1.011;27.8;61.595;0;0.7025
2022-08-17 05:10:00;24.97;73.74;1.629;0;27.09;60.31;0;1.043;28.43;62.6;0;0.653;27.76;61.455;0;0.848
2022-08-17 05:20:00;24.89;73.6;1.314;0;27.03;60.18;0;0.579;28.36;62.82;0;0.548;27.695;61.5;0;0.5635
2022-08-17 05:30:00;24.87;74.03;0.79;0;26.96;60.34;0;0.579;28.27;62.66;0;1.011;27.615;61.5;0;0.795
2022-08-17 05:40:00;24.77;74.91;0.888;0;26.83;61.16;0;1.112;28.22;62.72;0.755;1.369;27.525;61.94;0.3775;1.2405
2022-08-17 05:50:00;24.65;75.84;0.801;0.308;26.72;61.88;0;2.804;28.13;63.38;8.15;4.065;27.425;62.63;4.075;3.4345
2022-08-17 06:00:00;24.59;76.61;0.685;5.115;26.67;62.3;1.73;7.949;28.07;63.82;9.06;8.78;27.37;63.06;5.395;8.3645
2022-08-17 06:10:00;24.63;76.37;0.626;12.77;26.71;61.67;5.767;14.41;28.12;63.65;9.06;16.34;27.415;62.66;7.4135;15.375
2022-08-17 06:20:00;24.69;75.4;0.989;21.02;26.91;60.79;10.38;23.24;28.27;63.1;13.74;25.42;27.59;61.945;12.06;24.33
2022-08-17 06:30:00;24.71;74.23;0.729;33.98;27.12;59.5;13.36;32.17;28.55;61.84;18.11;36.86;27.835;60.67;15.735;34.515
2022-08-17 06:40:00;24.76;73.59;1.164;45.98;27.3;58.5;17.3;41.41;28.86;60.38;22.34;48.63;28.08;59.44;19.82;45.02
2022-08-17 06:50:00;24.94;73.36;0.853;74.22;27.54;57.44;23.07;50.24;29.26;58.86;27.17;61.8;28.4;58.15;25.12;56.02
2022-08-17 07:00:00;25.19;74.94;0.861;128.3;27.85;56.99;27.97;60.16;29.63;58.44;33.06;74.08;28.74;57.715;30.515;67.12
2022-08-17 07:10:00;25.4;76.31;0.984;159.5;28.26;57.15;28.83;70.12;30.19;58.07;49.81;108.4;29.225;57.61;39.32;89.26
2022-08-17 07:20:00;25.56;76.94;1.696;189;28.76;56.49;31.71;79.9;31.73;54.66;67.02;145.4;30.245;55.575;49.365;112.65
2022-08-17 07:30:00;25.65;77.43;1.462;216;29.36;55.44;37.58;90.9;32.81;53.18;91.5;185.2;31.085;54.31;64.54;138.05
2022-08-17 07:40:00;25.81;77.08;1.896;249.7;30;53.88;60.64;125.5;33.85;51.38;92.7;200.1;31.925;52.63;76.67;162.8
2022-08-17 07:50:00;25.93;75.59;1.92;296;30.84;50.25;74.1;154.6;34.94;48.92;115.6;239.8;32.89;49.585;94.85;197.2
2022-08-17 08:00:00;26.12;72.89;1.949;330.6;33.46;37.11;197.4;382.4;35.43;47.25;93.3;209;34.445;42.18;145.35;295.7
2022-08-17 08:10:00;26.52;71.25;2.396;366.2;36.95;29.83;234.6;458.2;36.17;45.04;104.3;230.5;36.56;37.435;169.45;344.35
2022-08-17 08:20:00;27.23;71.46;2.268;399;38.9;28.33;162.6;343.2;37.15;43.45;108.7;249.7;38.025;35.89;135.65;296.45
2022-08-17 08:30:00;27.57;72.59;2.519;434.6;39.5;32.03;286;532.8;38.53;41.82;107.5;243.7;39.015;36.925;196.75;388.25
2022-08-17 08:40:00;27.97;70.8;2.843;468;40.96;26.09;284.7;559.4;39.4;40.68;117.7;260.4;40.18;33.385;201.2;409.9
2022-08-17 08:50:00;28.2;68.69;2.775;501.5;42.56;24.58;228.7;501.5;39.84;39.22;99.6;247.6;41.2;31.9;164.15;374.55
2022-08-17 09:00:00;28.48;67.67;2.648;533.1;42.69;26.46;154.9;336;40.17;38.37;86.3;211.5;41.43;32.415;120.6;273.75
2022-08-17 09:10:00;28.88;66.86;2.498;561.2;42.21;27.67;122.2;276.7;41.21;36.26;145.2;296.9;41.71;31.965;133.7;286.8
2022-08-17 09:20:00;28.99;67.31;2.727;590.5;42.36;27.27;116.7;257.5;42.33;34.94;214.6;429.1;42.345;31.105;165.65;343.3
2022-08-17 09:30:00;29.21;66.82;2.649;619;45.06;21.06;159;290.4;44.64;31.89;176.4;442.4;44.85;26.475;167.7;366.4
2022-08-17 09:40:00;29.42;65.34;2.91;646.6;46.78;19.6;441.7;783.6;47.05;28.97;397.2;781;46.915;24.285;419.45;782.3
2022-08-17 09:50:00;29.53;63.75;3.279;673.5;48.12;17.23;389.5;761.1;48.43;27.3;528.1;1066;48.275;22.265;458.8;913.55
2022-08-17 10:00:00;29.86;62.69;3.064;695.9;48.38;17.56;506.9;933;49.56;26.18;538.7;1106;48.97;21.87;522.8;1019.5
2022-08-17 10:10:00;29.97;62.3;3.201;721.1;49.24;16.04;524.7;999;50.33;25.45;558.6;1152;49.785;20.745;541.65;1075.5
2022-08-17 10:20:00;29.98;61.57;3.246;743.6;50.19;14.87;548.6;1025;50.2;25.48;408.9;941;50.195;20.175;478.75;983
2022-08-17 10:30:00;30;60.84;3.765;765.5;50.57;14.46;378.7;1024;49.59;25.47;565.8;1124;50.08;19.965;472.25;1074
2022-08-17 10:40:00;30.53;58.96;2.819;784;50.06;16.77;404.7;623.9;50.03;24.67;398.2;1018;50.045;20.72;401.45;820.95
2022-08-17 10:50:00;30.93;57.7;3.252;803;49.59;16.39;597.1;964;50.55;23.69;605.8;1104;50.07;20.04;601.45;1034
2022-08-17 11:00:00;31.39;56.18;2.987;820;50.61;15.31;617.6;1145;51.75;22.46;616.8;1303;51.18;18.885;617.2;1224
2022-08-17 11:10:00;31.38;56.84;3.242;834;51.14;15.3;631.1;1162;52.44;21.88;625.1;1329;51.79;18.59;628.1;1245.5
2022-08-17 11:20:00;31.49;56.71;3.022;847;51.23;16.18;645.3;1202;53.15;21.25;487.8;1106;52.19;18.715;566.55;1154
2022-08-17 11:30:00;31.57;55.06;3.384;861;51.26;16.75;657.2;1222;53.33;20.73;666.2;1340;52.295;18.74;661.7;1281
2022-08-17 11:40:00;31.55;53.99;3.317;871;51.15;16.64;525.6;1227;54.22;19.46;670.9;1452;52.685;18.05;598.25;1339.5
2022-08-17 11:50:00;31.75;52.35;3.717;881;50.76;16.45;714.8;969;54.7;18.86;724.6;1505;52.73;17.655;719.7;1237
2022-08-17 12:00:00;32.13;50.48;3.599;890;51.02;15.6;692.1;1383;54.44;18.95;702.1;1507;52.73;17.275;697.1;1445
2022-08-17 12:10:00;32.7;47.76;3.78;897;51.4;14.95;466.9;1301;54.37;18.41;707.4;1557;52.885;16.68;587.15;1429
2022-08-17 12:20:00;32.88;46.46;3.708;904;50.98;14.43;390;953;54.33;17.89;689.6;1513;52.655;16.16;539.8;1233
2022-08-17 12:30:00;33.01;45.91;4.15;908;51.15;14.1;736.1;896;53.96;18.06;593.3;1474;52.555;16.08;664.7;1185
2022-08-17 12:40:00;33.49;44.3;3.482;909;51.67;13.64;745.8;1341;54.12;17.54;727.2;1345;52.895;15.59;736.5;1343
2022-08-17 12:50:00;33.94;43.34;3.289;911;52.36;13.01;743.7;1378;55.03;16.79;732.8;1600;53.695;14.9;738.25;1489
2022-08-17 13:00:00;33.91;43.66;4.079;910;52.56;12.75;483.8;1325;55.51;16.55;717.1;1532;54.035;14.65;600.45;1428.5
2022-08-17 13:10:00;33.8;44.63;3.711;906;52.58;12.9;781.3;977;56.09;16.15;716.5;1557;54.335;14.525;748.9;1267
2022-08-17 13:20:00;33.56;45.97;3.637;898;53.01;12.81;769.3;1441;54.44;17.76;179.9;999;53.725;15.285;474.6;1220
2022-08-17 13:30:00;33.78;45.57;3.826;891;53.32;12.61;765.8;1430;55.61;16.73;591.2;734;54.465;14.67;678.5;1082
2022-08-17 13:40:00;33.8;45.83;3.631;883;53.23;12.96;758.7;1421;56.98;15.88;657.2;1477;55.105;14.42;707.95;1449
2022-08-17 13:50:00;33.73;46.27;3.66;871;53.33;12.73;755.1;1408;56.82;16.07;472.9;971;55.075;14.4;614;1189.5
2022-08-17 14:00:00;34.1;45.6;3.771;858;53.45;12.82;753.2;1395;58.17;15.23;685;1505;55.81;14.025;719.1;1450
2022-08-17 14:10:00;33.43;47.53;3.545;843;53.16;12.8;454.6;1370;58.05;15.46;664.8;1495;55.605;14.13;559.7;1432.5
2022-08-17 14:20:00;33.34;48.46;3.272;829;53.09;13.23;713.5;862;58.57;15.23;651.7;1466;55.83;14.23;682.6;1164
2022-08-17 14:30:00;33.51;48.11;3.825;809;53.09;13.38;694.6;1288;58.94;15.38;635.7;1419;56.015;14.38;665.15;1353.5
2022-08-17 14:40:00;33.46;47.77;3.724;791.1;52.88;13.53;711.3;1270;58.65;15.44;621;1387;55.765;14.485;666.15;1328.5
2022-08-17 14:50:00;33.08;50.52;4.254;773.5;52.61;14;433.3;1028;56.51;17.67;412.1;1164;54.56;15.835;422.7;1096
2022-08-17 15:00:00;33.09;50.76;4.039;748.1;52.34;14.82;618.4;971;56.33;17.58;362.3;664.4;54.335;16.2;490.35;817.7
2022-08-17 15:10:00;33.48;50.23;3.457;724.4;52.16;15.38;534.8;1178;57.83;16.76;549.8;1096;54.995;16.07;542.3;1137
2022-08-17 15:20:00;33.56;49.88;3.936;698.7;52.85;15.13;605.5;936;57.68;17.15;527.7;1092;55.265;16.14;566.6;1014
2022-08-17 15:30:00;33.42;50.95;3.751;673.2;52.82;15.47;603.5;1063;57.68;16.72;497.5;1030;55.25;16.095;550.5;1046.5
2022-08-17 15:40:00;33.02;51.17;3.925;645.9;52.66;15.5;568.7;1003;56.65;17.88;375;849;54.655;16.69;471.85;926
2022-08-17 15:50:00;33.31;48.12;3.701;617;51.86;15.63;479.5;920;56.83;16.77;424.9;814;54.345;16.2;452.2;867
2022-08-17 16:00:00;33.33;47.3;3.979;589.2;51.17;15.28;422.1;706.2;55.56;17.78;128.6;318.6;53.365;16.53;275.35;512.4
2022-08-17 16:10:00;33.64;45.61;3.55;562.3;50.19;15.7;247;449.1;53.71;19.24;114.9;276;51.95;17.47;180.95;362.55
